datetime,open,high,low,close
2026-02-02,1.18534,1.18745,1.17758,1.17897
2026-02-03,1.17899,1.18282,1.178,1.18154
2026-02-04,1.18156,1.18375,1.17918,1.18095
2026-02-05,1.18093,1.1821,1.1781,1.17946
2026-02-06,1.17946,1.18255,1.17673,1.18195
2026-02-07,1.18192,1.18276,1.18073,1.18188
2026-02-08,1.18186,1.18204,1.18147,1.18147
2026-02-09,1.18145,1.19262,1.18098,1.19201
2026-02-10,1.19198,1.19271,1.18879,1.19017
2026-02-11,1.19015,1.19268,1.18387,1.18801
2026-02-12,1.18799,1.18897,1.18535,1.18702
2026-02-13,1.18701,1.18862,1.18485,1.18672
2026-02-14,1.18672,1.18798,1.18451,1.18495
2026-02-15,1.18494,1.18969,1.18405,1.18711
2026-02-16,1.1871,1.18794,1.18465,1.18542
2026-02-17,1.18541,1.18558,1.18058,1.18483
2026-02-18,1.18483,1.1858,1.17836,1.1787
2026-02-19,1.1787,1.18079,1.17428,1.17636
2026-02-20,1.17636,1.18064,1.17448,1.1781
2026-02-21,1.17811,1.17925,1.17784,1.17834
2026-02-22,1.17835,1.17954,1.17752,1.17865
2026-02-23,1.17866,1.18375,1.17752,1.17914
2026-02-24,1.17914,1.17963,1.17671,1.17794
2026-02-25,1.17794,1.18147,1.17712,1.18073
2026-02-26,1.18073,1.18288,1.1774,1.17976
2026-02-27,1.17976,1.18263,1.17899,1.18192
2026-02-28,1.18194,1.18262,1.1805,1.18163
2026-03-01,1.18164,1.18177,1.17502,1.17839
2026-03-02,1.1785,1.1797,1.16731,1.1712
2026-03-03,1.1712,1.1713,1.15316,1.16142
